Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,month,week,quarter,year,week_sin,week_cos,month_sin,month_cos,lag_1,lag_2,lag_4,lag_52,rolling_mean_4,rolling_mean_12,rolling_std_4,store_avg_sales,store_median_sales,holiday_x_lag1,holiday_x_lag52,lag_52_diff,store_cv
1,2011-10-14,1493525.93,0,71.74,3.274,217.3552733,7.866,10,41,4,2011,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,1630989.95,1394561.83,1514259.78,1459409.1,1479957.9575,1492055.3858333335,117285.00580521044,1555264.3975524476,1534849.64,0.0,0.0,171580.84999999986,0.08896700211237821
1,2011-10-21,1502562.78,0,63.71,3.353,217.5159762,7.866,10,42,4,2011,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,1493525.93,1630989.95,1380020.27,1345454.0,1474774.4949999999,1500105.3116666668,115711.30667479933,1555264.3975524476,1534849.64,0.0,0.0,148071.92999999993,0.08896700211237821
1,2011-10-28,1445249.09,0,66.57,3.372,217.6766791,7.866,10,43,4,2011,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,1502562.78,1493525.93,1394561.83,1384209.22,1505410.1225,1512633.8941666668,96965.59255011339,1555264.3975524476,1534849.64,0.0,0.0,118353.56000000006,0.08896700211237821
1,2011-11-04,1697229.58,0,54.98,3.332,217.837382,7.866,11,44,4,2011,-0.822983865893657,0.5680647467311548,-0.5000000000000004,0.8660254037844384,1445249.09,1502562.78,1630989.95,1551659.28,1518081.9375,1497706.0058333334,79365.57758354135,1555264.3975524476,1534849.64,0.0,0.0,-106410.18999999994,0.08896700211237821
1,2011-11-11,1594938.89,0,59.11,3.297,217.9980849,7.866,11,45,4,2011,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,1697229.58,1445249.09,1493525.93,1494479.49,1534641.845,1512046.2133333331,111273.5684345579,1555264.3975524476,1534849.64,0.0,0.0,202750.09000000008,0.08896700211237821
1,2011-11-18,1539483.7,0,62.25,3.308,218.2205088,7.866,11,46,4,2011,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,1594938.89,1697229.58,1502562.78,1483784.18,1559995.085,1517394.335,110332.05812747712,1555264.3975524476,1534849.64,0.0,0.0,111154.70999999996,0.08896700211237821
1,2011-11-25,2033320.66,1,60.14,3.236,218.4676211,7.866,11,47,4,2011,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,1539483.7,1594938.89,1445249.09,1955624.11,1569225.315,1523626.8549999997,105358.03691148979,1555264.3975524476,1534849.64,1539483.7,1955624.11,-416140.41000000015,0.08896700211237821
1,2011-12-02,1584083.95,0,48.91,3.172,218.7147333,7.866,12,48,4,2011,-0.4647231720437684,0.88545602565321,-2.4492935982947064e-16,1.0,2033320.66,1539483.7,1697229.58,1548033.78,1716243.2075,1563884.4749999999,221252.7136182967,1555264.3975524476,1534849.64,0.0,0.0,485286.8799999999,0.08896700211237821
1,2011-12-09,1799682.38,0,43.93,3.158,218.9618456,7.866,12,49,4,2011,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,1584083.95,2033320.66,1594938.89,1682614.26,1687956.8,1567518.8675,231489.63818826282,1555264.3975524476,1534849.64,0.0,0.0,-98530.31000000006,0.08896700211237821
1,2011-12-16,1881176.67,0,51.63,3.159,219.1794533,7.866,12,50,4,2011,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,1799682.38,1584083.95,1539483.7,1891034.93,1739142.6725,1591304.0841666667,226651.46314464236,1555264.3975524476,1534849.64,0.0,0.0,-91352.55000000005,0.08896700211237821
1,2011-12-23,2270188.99,0,47.96,3.112,219.3577216,7.866,12,51,4,2011,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,1881176.67,1799682.38,2033320.66,2387950.2,1824565.915,1633067.1175,187291.29446403368,1555264.3975524476,1534849.64,0.0,0.0,-506773.53000000026,0.08896700211237821
1,2011-12-30,1497462.72,1,44.55,3.129,219.5359898,7.866,12,52,4,2011,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,2270188.99,1881176.67,1584083.95,1367320.01,1883782.9975,1706036.0475,286477.93220376415,1555264.3975524476,1534849.64,2270188.99,1367320.01,902868.9800000002,0.08896700211237821
1,2012-01-06,1550369.92,0,49.01,3.157,219.7142581,7.348,1,1,1,2012,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,1497462.72,2270188.99,1799682.38,1444732.28,1862127.69,1694908.7783333333,318201.6369551573,1555264.3975524476,1534849.64,0.0,0.0,52730.439999999944,0.08896700211237821
1,2012-01-13,1459601.17,0,48.53,3.261,219.8925263,7.348,1,2,1,2012,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,1550369.92,1497462.72,1881176.67,1391013.96,1799799.575,1699645.7775,356609.57176319556,1555264.3975524476,1534849.64,0.0,0.0,159355.95999999996,0.08896700211237821
1,2012-01-20,1394393.84,0,54.11,3.268,219.9856893,7.348,1,3,1,2012,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,1459601.17,1550369.92,2270188.99,1327405.42,1694405.7,1696065.6433333333,385656.3269904229,1555264.3975524476,1534849.64,0.0,0.0,132195.75,0.08896700211237821
1,2012-01-27,1319325.59,0,54.26,3.29,220.0788523,7.348,1,4,1,2012,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,1394393.84,1459601.17,1497462.72,1316899.31,1475456.9125,1691827.7058333333,65622.25371977451,1555264.3975524476,1534849.64,0.0,0.0,77494.53000000003,0.08896700211237821
1,2012-02-03,1636339.65,0,56.55,3.36,220.1720153,7.348,2,5,1,2012,0.5680647467311558,0.8229838658936564,0.8660254037844386,0.5000000000000001,1319325.59,1394393.84,1550369.92,1606629.58,1430922.6300000001,1660335.7066666668,98112.80171398,1555264.3975524476,1534849.64,0.0,0.0,-287303.99,0.08896700211237821
1,2012-02-10,1802477.43,1,48.02,3.409,220.2651783,7.348,2,6,1,2012,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,1636339.65,1319325.59,1459601.17,1649614.93,1452415.0625,1663785.7700000003,135350.36507618325,1555264.3975524476,1534849.64,1636339.65,1649614.93,-13275.280000000028,0.08896700211237821
1,2012-02-17,1819870.0,0,45.32,3.51,220.4257586,7.348,2,7,1,2012,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,1802477.43,1636339.65,1394393.84,1686842.78,1538134.1275,1685701.9141666668,222156.21572786308,1555264.3975524476,1534849.64,0.0,0.0,115634.6499999999,0.08896700211237821
1,2012-02-24,1539387.83,0,57.25,3.555,220.636902,7.348,2,8,1,2012,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,1819870.0,1802477.43,1319325.59,1456800.28,1644503.1675,1667914.3591666669,232031.96150547982,1555264.3975524476,1534849.64,0.0,0.0,363069.72,0.08896700211237821
1,2012-03-02,1688420.76,0,60.96,3.63,220.8480454,7.348,3,9,1,2012,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,1539387.83,1819870.0,1636339.65,1636263.41,1699518.7275,1664189.6825,135053.59847206002,1555264.3975524476,1534849.64,0.0,0.0,-96875.57999999984,0.08896700211237821
1,2012-03-09,1675431.16,0,58.76,3.669,221.0591887,7.348,3,10,1,2012,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,1688420.76,1539387.83,1802477.43,1553191.63,1712539.0050000001,1654917.8808333334,129321.15310977964,1555264.3975524476,1534849.64,0.0,0.0,135229.13000000012,0.08896700211237821
1,2012-03-16,1677472.78,0,64.74,3.734,221.2118132,7.348,3,11,1,2012,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,1675431.16,1688420.76,1819870.0,1576818.06,1680777.4375,1637772.4216666669,114636.7671005024,1555264.3975524476,1534849.64,0.0,0.0,98613.09999999986,0.08896700211237821
1,2012-03-23,1511068.07,0,65.93,3.787,221.2864126,7.348,3,12,1,2012,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,1677472.78,1675431.16,1539387.83,1541102.38,1645178.1324999998,1588379.4041666666,70757.10297962656,1555264.3975524476,1534849.64,0.0,0.0,136370.40000000014,0.08896700211237821
1,2012-03-30,1649604.63,0,67.61,3.845,221.3610119,7.348,3,13,1,2012,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,1511068.07,1677472.78,1688420.76,1495064.75,1638098.1925,1589513.1833333333,84878.58274285388,1555264.3975524476,1534849.64,0.0,0.0,16003.320000000065,0.08896700211237821
1,2012-04-06,1899676.88,0,70.43,3.891,221.4356112,7.143,4,14,2,2012,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,1649604.63,1511068.07,1675431.16,1614259.35,1628394.16,1597782.7424999997,79239.059691568,1555264.3975524476,1534849.64,0.0,0.0,35345.279999999795,0.08896700211237821
1,2012-04-13,1621031.7,0,69.07,3.891,221.5102105,7.143,4,15,2,2012,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,1899676.88,1649604.63,1677472.78,1559889.0,1684455.59,1634455.7183333335,160879.6494375326,1555264.3975524476,1534849.64,0.0,0.0,339787.8799999999,0.08896700211237821
1,2012-04-20,1521577.87,0,66.76,3.877,221.5640737,7.143,4,16,2,2012,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,1621031.7,1899676.88,1511068.07,1564819.81,1670345.32,1653342.2066666668,164138.3726400529,1555264.3975524476,1534849.64,0.0,0.0,56211.8899999999,0.08896700211237821
1,2012-04-27,1468928.37,0,67.23,3.814,221.6179368,7.143,4,17,2,2012,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,1521577.87,1621031.7,1649604.63,1455090.69,1672972.77,1670196.5633333335,160788.79931627135,1555264.3975524476,1534849.64,0.0,0.0,66487.18000000017,0.08896700211237821
1,2012-05-04,1684519.99,0,75.55,3.749,221.6718,7.143,5,18,2,2012,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387,1468928.37,1521577.87,1899676.88,1629391.28,1627803.705,1656245.623333333,191908.1233551689,1555264.3975524476,1534849.64,0.0,0.0,-160462.90999999992,0.08896700211237821
1,2012-05-11,1611096.05,0,73.77,3.688,221.7256632,7.143,5,19,2,2012,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,1684519.99,1468928.37,1621031.7,1604775.58,1574014.4825,1646415.8366666667,96978.99308632269,1555264.3975524476,1534849.64,0.0,0.0,79744.40999999992,0.08896700211237821
1,2012-05-18,1595901.87,0,70.33,3.63,221.742674,7.143,5,20,2,2012,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,1611096.05,1684519.99,1521577.87,1428218.27,1571530.57,1629018.0075,95489.12664398883,1555264.3975524476,1534849.64,0.0,0.0,182877.78000000003,0.08896700211237821
1,2012-05-25,1555444.55,0,77.22,3.561,221.744944,7.143,5,21,2,2012,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,1595901.87,1611096.05,1468928.37,1466046.67,1590111.57,1633727.5108333332,89577.14311157566,1555264.3975524476,1534849.64,0.0,0.0,129855.20000000019,0.08896700211237821
1,2012-06-01,1624477.58,0,77.95,3.501,221.7472139,7.143,6,22,2,2012,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,1555444.55,1595901.87,1684519.99,1635078.41,1611740.615,1622646.16,53905.366668781426,1555264.3975524476,1534849.64,0.0,0.0,-79633.85999999987,0.08896700211237821
1,2012-06-08,1697230.96,0,78.3,3.452,221.7494839,7.143,6,23,2,2012,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,1624477.58,1555444.55,1611096.05,1588948.32,1596730.0125000002,1618400.0283333333,29896.966231018472,1555264.3975524476,1534849.64,0.0,0.0,35529.26000000001,0.08896700211237821
1,2012-06-15,1630607.0,0,79.35,3.393,221.7626421,7.143,6,24,2,2012,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,1697230.96,1624477.58,1595901.87,1532114.86,1618263.74,1620046.5433333337,59779.420941282624,1555264.3975524476,1534849.64,0.0,0.0,165116.09999999986,0.08896700211237821
1,2012-06-22,1527845.81,0,78.39,3.346,221.8030211,7.143,6,25,2,2012,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,1630607.0,1697230.96,1555444.55,1438830.15,1626940.0225,1630008.1208333336,57942.295517973784,1555264.3975524476,1534849.64,0.0,0.0,191776.8500000001,0.08896700211237821
1,2012-06-29,1540421.49,0,84.88,3.286,221.8434,7.143,6,26,2,2012,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,1527845.81,1630607.0,1624477.58,1488538.09,1620040.3375,1619861.5525,69736.56759614874,1555264.3975524476,1534849.64,0.0,0.0,39307.71999999997,0.08896700211237821
1,2012-07-06,1769854.16,0,81.57,3.227,221.8837789,6.908,7,27,3,2012,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,1540421.49,1527845.81,1697230.96,1534849.64,1599026.315,1589923.6033333333,79880.49776589034,1555264.3975524476,1534849.64,0.0,0.0,5571.850000000093,0.08896700211237821
1,2012-07-13,1527014.04,0,77.12,3.256,221.9241579,6.908,7,28,3,2012,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,1769854.16,1540421.49,1630607.0,1455119.97,1617182.115,1602325.4749999999,111597.71473643935,1555264.3975524476,1534849.64,0.0,0.0,314734.18999999994,0.08896700211237821
1,2012-07-20,1497954.76,0,80.42,3.311,221.9327267,6.908,7,29,3,2012,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,1527014.04,1769854.16,1527845.81,1396926.82,1591283.875,1602778.4891666665,119204.76594882054,1555264.3975524476,1534849.64,0.0,0.0,130087.21999999997,0.08896700211237821
1,2012-07-27,1439123.71,0,82.66,3.407,221.9412954,6.908,7,30,3,2012,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,1497954.76,1527014.04,1540421.49,1352219.79,1583811.1124999998,1605197.3550000002,125288.86033609518,1555264.3975524476,1534849.64,0.0,0.0,145734.96999999997,0.08896700211237821
1,2012-08-03,1631135.79,0,86.11,3.417,221.9498642,6.908,8,31,3,2012,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,1439123.71,1497954.76,1769854.16,1624383.75,1558486.6675,1584747.665,145577.4371439765,1555264.3975524476,1534849.64,0.0,0.0,-185260.04000000004,0.08896700211237821
1,2012-08-10,1592409.97,0,85.05,3.494,221.9584329,6.908,8,32,3,2012,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,1631135.79,1439123.71,1527014.04,1525147.09,1523807.075,1586417.6433333333,80352.0424686347,1555264.3975524476,1534849.64,0.0,0.0,105988.69999999995,0.08896700211237821
1,2012-08-17,1597868.05,0,84.85,3.571,222.0384109,6.908,8,33,3,2012,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,1592409.97,1631135.79,1497954.76,1530761.43,1540156.0575,1586126.6516666666,87552.39926157038,1555264.3975524476,1534849.64,0.0,0.0,61648.54000000004,0.08896700211237821
